"state","date","week","covid_death","total_death","year","percentage_expected_death","population","cases"
"WA",2023-08-05,31,16,1231,2023,119,7812880,NA
"WA",2023-08-12,32,20,1180,2023,114,7812880,NA
"WA",2023-08-19,33,27,1205,2023,117,7812880,NA
"WA",2023-08-26,34,21,1194,2023,119,7812880,NA
"WA",2023-09-02,35,36,1204,2023,118,7812880,NA
"WA",2023-09-09,36,36,1223,2023,116,7812880,NA
"WA",2023-09-16,37,27,1236,2023,123,7812880,NA
"WA",2023-09-23,38,30,1235,2023,120,7812880,NA
"WA",2023-09-30,39,33,1250,2023,122,7812880,NA
"WA",2023-10-07,40,31,1282,2023,122,7812880,NA
"WA",2023-10-14,41,28,1231,2023,113,7812880,NA
"WA",2023-10-21,42,31,1290,2023,121,7812880,NA
"WA",2023-10-28,43,32,1191,2023,107,7812880,NA
"WA",2023-11-04,44,30,1316,2023,119,7812880,NA
"WA",2023-11-11,45,22,1214,2023,111,7812880,NA
"WA",2023-11-18,46,25,1311,2023,120,7812880,NA
"WA",2023-11-25,47,21,1293,2023,119,7812880,NA
"WA",2023-12-02,48,31,1296,2023,117,7812880,NA
"WA",2023-12-09,49,38,1394,2023,128,7812880,NA
"WA",2023-12-16,50,28,1246,2023,109,7812880,NA
"WA",2023-12-23,51,36,1323,2023,115,7812880,NA
"WA",2023-12-30,52,35,1355,2023,118,7812880,NA
"WA",2024-01-06,1,36,1360,2024,109,7812880,5453
"WA",2024-01-13,2,35,1342,2024,103,7841283,NA
"WA",2024-01-20,3,47,1405,2024,112,7841283,NA
"WA",2024-01-27,4,25,1434,2024,117,7841283,NA
"WA",2024-02-03,5,34,1269,2024,108,7841283,NA
"WA",2024-02-10,6,32,1326,2024,112,7841283,NA
"WA",2024-02-17,7,34,1280,2024,106,7841283,NA
"WA",2024-02-24,8,30,1264,2024,108,7841283,NA
"WA",2024-03-02,9,21,1314,2024,112,7841283,NA
"WA",2024-03-09,10,20,1270,2024,110,7841283,NA
"WA",2024-03-16,11,22,1256,2024,108,7841283,NA
"WA",2024-03-23,12,15,1251,2024,105,7841283,NA
"WA",2024-03-30,13,11,1218,2024,110,7841283,NA
"WA",2024-04-06,14,19,1298,2024,113,7841283,NA
"WA",2024-04-13,15,15,1180,2024,105,7841283,NA
"WA",2024-04-20,16,10,1207,2024,112,7841283,NA
"WA",2024-04-27,17,NA,1253,2024,122,7841283,NA
"WA",2024-05-04,18,NA,1172,2024,108,7841283,NA
"WA",2024-05-11,19,10,1285,2024,119,7841283,NA
"WA",2024-05-18,20,NA,1208,2024,110,7841283,NA
"WA",2024-05-25,21,NA,1158,2024,114,7841283,NA
"WA",2024-06-01,22,NA,1295,2024,123,7841283,NA
"WA",2024-06-08,23,NA,1228,2024,116,7841283,NA
"WA",2024-06-15,24,12,1161,2024,113,7841283,NA
"WA",2024-06-22,25,14,1289,2024,125,7841283,NA
"WA",2024-06-29,26,12,1251,2024,120,7841283,NA
"WA",2024-07-06,27,22,1262,2024,119,7841283,NA
"WA",2024-07-13,28,17,1255,2024,117,7841283,NA
"WA",2024-07-20,29,17,1212,2024,117,7841283,NA
"WA",2024-07-27,30,27,1231,2024,121,7841283,NA
"WA",2024-08-03,31,24,1214,2024,117,7841283,NA
"WA",2024-08-10,32,21,1198,2024,115,7841283,NA
"WA",2024-08-17,33,29,1191,2024,115,7841283,NA
"WA",2024-08-24,34,24,1154,2024,115,7841283,NA
"WA",2024-08-31,35,25,1246,2024,122,7841283,NA
"WA",2024-09-07,36,22,1198,2024,114,7841283,NA
"WA",2024-09-14,37,23,1104,2024,110,7841283,NA
"WA",2024-09-21,38,23,1190,2024,116,7841283,NA
"WA",2024-09-28,39,16,1277,2024,125,7841283,NA
"WA",2024-10-05,40,20,1147,2024,109,7841283,NA
"WA",2024-10-12,41,24,1267,2024,116,7841283,NA
"WA",2024-10-19,42,22,1217,2024,114,7841283,NA
"WA",2024-10-26,43,16,1186,2024,106,7841283,NA
"WA",2024-11-02,44,19,1161,2024,105,7841283,NA
"WA",2024-11-09,45,23,1286,2024,117,7841283,NA
"WA",2024-11-16,46,16,1170,2024,107,7841283,NA
"WA",2024-11-23,47,NA,970,2024,89,7841283,NA
"WA",2024-11-30,48,13,797,2024,72,7841283,NA
"WA",2024-12-07,49,NA,406,2024,37,7841283,NA
"WV",2020-01-11,2,0,494,2020,95,1791562,NA
"WV",2020-01-18,3,0,520,2020,101,1791562,NA
"WV",2020-01-25,4,0,442,2020,93,1791562,0
"WV",2020-02-01,5,0,482,2020,102,1791562,0
"WV",2020-02-08,6,0,482,2020,104,1791562,0
"WV",2020-02-15,7,0,478,2020,103,1791562,0
"WV",2020-02-22,8,0,467,2020,108,1791562,0
"WV",2020-02-29,9,0,460,2020,102,1791562,0
"WV",2020-03-07,10,0,483,2020,107,1791562,0
"WV",2020-03-14,11,0,475,2020,104,1791562,0
"WV",2020-03-21,12,0,470,2020,99,1791562,1
"WV",2020-03-28,13,NA,491,2020,104,1791562,38
"WV",2020-04-04,14,NA,467,2020,102,1791562,152
"WV",2020-04-11,15,NA,523,2020,113,1791562,292
"WV",2020-04-18,16,11,419,2020,96,1791562,220
"WV",2020-04-25,17,16,460,2020,110,1791562,239
"WV",2020-05-02,18,15,482,2020,109,1791562,168
"WV",2020-05-09,19,NA,449,2020,109,1791562,130
"WV",2020-05-16,20,14,477,2020,115,1791562,157
"WV",2020-05-23,21,NA,440,2020,109,1791562,168
"WV",2020-05-30,22,NA,412,2020,95,1791562,323
"WV",2020-06-06,23,NA,409,2020,98,1791562,188
"WV",2020-06-13,24,NA,458,2020,110,1791562,119
"WV",2020-06-20,25,NA,419,2020,103,1791562,179
"WV",2020-06-27,26,NA,464,2020,111,1791562,257
"WV",2020-07-04,27,NA,425,2020,102,1791562,347
"WV",2020-07-11,28,NA,436,2020,108,1791562,729
"WV",2020-07-18,29,NA,426,2020,112,1791562,851
"WV",2020-07-25,30,NA,501,2020,121,1791562,653
"WV",2020-08-01,31,17,474,2020,123,1791562,1067
"WV",2020-08-08,32,22,494,2020,129,1791562,877
"WV",2020-08-15,33,14,462,2020,112,1791562,862
"WV",2020-08-22,34,31,497,2020,125,1791562,783
"WV",2020-08-29,35,32,442,2020,111,1791562,738
"WV",2020-09-05,36,28,460,2020,110,1791562,1119
"WV",2020-09-12,37,23,468,2020,111,1791562,1157
"WV",2020-09-19,38,36,484,2020,120,1791562,1388
"WV",2020-09-26,39,24,495,2020,121,1791562,1313
"WV",2020-10-03,40,23,424,2020,98,1791562,1335
"WV",2020-10-10,41,34,500,2020,114,1791562,1300
"WV",2020-10-17,42,21,455,2020,105,1791562,1673
"WV",2020-10-24,43,28,471,2020,109,1791562,1911
"WV",2020-10-31,44,44,485,2020,109,1791562,2333
"WV",2020-11-07,45,52,531,2020,117,1791562,2921
"WV",2020-11-14,46,54,554,2020,130,1791562,4215
"WV",2020-11-21,47,82,524,2020,119,1791562,6064
"WV",2020-11-28,48,87,570,2020,135,1791562,6785
"WV",2020-12-05,49,137,637,2020,139,1791562,6853
"WV",2020-12-12,50,161,647,2020,139,1791562,8557
"WV",2020-12-19,51,185,695,2020,150,1791562,8388
"WV",2020-12-26,52,174,669,2020,147,1791562,9086
"WV",2021-01-02,53,199,730,2020,161,1791562,8289
"WV",2021-01-09,1,213,722,2021,140,1785249,10456
"WV",2021-01-16,2,173,682,2021,131,1785249,9569
"WV",2021-01-23,3,139,607,2021,118,1785249,7427
"WV",2021-01-30,4,116,623,2021,131,1785249,6094
"WV",2021-02-06,5,105,589,2021,125,1785249,4707
"WV",2021-02-13,6,91,574,2021,123,1785249,3474
"WV",2021-02-20,7,55,514,2021,110,1785249,2448
"WV",2021-02-27,8,33,492,2021,114,1785249,1993
"WV",2021-03-06,9,29,504,2021,112,1785249,1973
"WV",2021-03-13,10,33,490,2021,108,1785249,1795
"WV",2021-03-20,11,22,506,2021,110,1785249,2167
"WV",2021-03-27,12,17,510,2021,108,1785249,2490
"WV",2021-04-03,13,25,483,2021,102,1785249,2920
"WV",2021-04-10,14,39,488,2021,106,1785249,2613
"WV",2021-04-17,15,34,509,2021,110,1785249,2816
"WV",2021-04-24,16,27,471,2021,108,1785249,2599
"WV",2021-05-01,17,33,520,2021,124,1785249,2534
"WV",2021-05-08,18,43,488,2021,111,1785249,2662
"WV",2021-05-15,19,30,482,2021,117,1785249,2251
"WV",2021-05-22,20,25,463,2021,112,1785249,1942
"WV",2021-05-29,21,26,458,2021,113,1785249,1628
"WV",2021-06-05,22,25,487,2021,112,1785249,1159
"WV",2021-06-12,23,15,470,2021,113,1785249,785
"WV",2021-06-19,24,17,480,2021,116,1785249,574
"WV",2021-06-26,25,NA,442,2021,109,1785249,387
"WV",2021-07-03,26,10,462,2021,111,1785249,355
"WV",2021-07-10,27,11,471,2021,114,1785249,292
"WV",2021-07-17,28,NA,407,2021,101,1785249,424
"WV",2021-07-24,29,NA,441,2021,116,1785249,638
"WV",2021-07-31,30,18,467,2021,113,1785249,1097
"WV",2021-08-07,31,26,525,2021,136,1785249,1839
"WV",2021-08-14,32,32,512,2021,134,1785249,2863
"WV",2021-08-21,33,36,510,2021,123,1785249,4443
"WV",2021-08-28,34,80,559,2021,140,1785249,6267
"WV",2021-09-04,35,123,627,2021,158,1785249,9250
"WV",2021-09-11,36,139,637,2021,153,1785249,10504
"WV",2021-09-18,37,155,652,2021,154,1785249,13324
"WV",2021-09-25,38,185,685,2021,170,1785249,12523
"WV",2021-10-02,39,196,734,2021,179,1785249,10991
"WV",2021-10-09,40,179,662,2021,153,1785249,9308
"WV",2021-10-16,41,143,637,2021,145,1785249,7972
"WV",2021-10-23,42,154,608,2021,141,1785249,7124
"WV",2021-10-30,43,101,531,2021,123,1785249,6229
"WV",2021-11-06,44,110,585,2021,132,1785249,5379
"WV",2021-11-13,45,103,616,2021,136,1785249,5184
"WV",2021-11-20,46,113,620,2021,145,1785249,5442
"WV",2021-11-27,47,103,575,2021,131,1785249,5773
"WV",2021-12-04,48,87,627,2021,148,1785249,5040
"WV",2021-12-11,49,93,630,2021,137,1785249,7225
"WV",2021-12-18,50,102,594,2021,127,1785249,7071
"WV",2021-12-25,51,99,576,2021,125,1785249,7294
"WV",2022-01-01,52,108,661,2021,146,1785249,7975
"WV",2022-01-08,1,109,609,2022,118,1774035,17093
"WV",2022-01-15,2,147,660,2022,126,1774035,24610
"WV",2022-01-22,3,138,641,2022,125,1774035,29126
"WV",2022-01-29,4,159,687,2022,144,1774035,32673
"WV",2022-02-05,5,169,669,2022,142,1774035,22894
"WV",2022-02-12,6,155,675,2022,145,1774035,16470
"WV",2022-02-19,7,136,651,2022,140,1774035,10774
"WV",2022-02-26,8,102,554,2022,128,1774035,7088
"WV",2022-03-05,9,83,532,2022,118,1774035,4810
"WV",2022-03-12,10,71,561,2022,124,1774035,2979
"WV",2022-03-19,11,47,543,2022,118,1774035,1876
"WV",2022-03-26,12,38,516,2022,109,1774035,1073
"WV",2022-04-02,13,29,531,2022,112,1774035,690
"WV",2022-04-09,14,26,503,2022,110,1774035,549
"WV",2022-04-16,15,13,477,2022,103,1774035,437
"WV",2022-04-23,16,16,502,2022,115,1774035,788
"WV",2022-04-30,17,13,461,2022,110,1774035,1252
"WV",2022-05-07,18,11,443,2022,101,1774035,1496
"WV",2022-05-14,19,21,465,2022,112,1774035,2318
"WV",2022-05-21,20,28,493,2022,119,1774035,3172
"WV",2022-05-28,21,23,468,2022,116,1774035,4890
"WV",2022-06-04,22,16,454,2022,105,1774035,3982
"WV",2022-06-11,23,20,473,2022,114,1774035,4342
"WV",2022-06-18,24,28,519,2022,125,1774035,3535
"WV",2022-06-25,25,20,461,2022,113,1774035,3618
"WV",2022-07-02,26,20,498,2022,119,1774035,3795
"WV",2022-07-09,27,23,510,2022,123,1774035,3932
"WV",2022-07-16,28,20,458,2022,114,1774035,5286
"WV",2022-07-23,29,27,476,2022,125,1774035,5711
"WV",2022-07-30,30,34,460,2022,111,1774035,6246
"WV",2022-08-06,31,28,467,2022,121,1774035,6276
"WV",2022-08-13,32,27,475,2022,124,1774035,6102
"WV",2022-08-20,33,36,480,2022,116,1774035,5678
"WV",2022-08-27,34,37,478,2022,120,1774035,5349
"WV",2022-09-03,35,41,490,2022,123,1774035,6242
"WV",2022-09-10,36,28,464,2022,111,1774035,5651
"WV",2022-09-17,37,32,450,2022,107,1774035,5489
"WV",2022-09-24,38,29,454,2022,112,1774035,3497
"WV",2022-10-01,39,32,461,2022,113,1774035,2467
"WV",2022-10-08,40,24,489,2022,113,1774035,2115
"WV",2022-10-15,41,18,457,2022,104,1774035,1695
"WV",2022-10-22,42,31,455,2022,105,1774035,1742
"WV",2022-10-29,43,28,493,2022,114,1774035,1472
"WV",2022-11-05,44,20,515,2022,116,1774035,1858
"WV",2022-11-12,45,24,525,2022,116,1774035,1780
"WV",2022-11-19,46,16,505,2022,118,1774035,1381
"WV",2022-11-26,47,26,542,2022,123,1774035,1352
"WV",2022-12-03,48,16,508,2022,120,1774035,1481
"WV",2022-12-10,49,25,556,2022,121,1774035,1860
"WV",2022-12-17,50,25,545,2022,117,1774035,1971
"WV",2022-12-24,51,25,609,2022,132,1774035,2639
"WV",2022-12-31,52,35,571,2022,126,1774035,2425
"WV",2023-01-07,1,32,572,2023,111,1770071,3132
"WV",2023-01-14,2,29,544,2023,104,1770071,2589
"WV",2023-01-21,3,28,509,2023,99,1770071,1935
"WV",2023-01-28,4,36,467,2023,98,1770071,1759
"WV",2023-02-04,5,34,546,2023,116,1770071,1896
"WV",2023-02-11,6,29,529,2023,114,1770071,1709
"WV",2023-02-18,7,30,500,2023,107,1770071,1895
"WV",2023-02-25,8,27,513,2023,118,1770071,1694
"WV",2023-03-04,9,16,465,2023,103,1770071,1706
"WV",2023-03-11,10,15,435,2023,96,1770071,1414
"WV",2023-03-18,11,25,525,2023,115,1770071,1412
"WV",2023-03-25,12,17,472,2023,100,1770071,1028
"WV",2023-04-01,13,19,485,2023,102,1770071,1154
"WV",2023-04-08,14,10,495,2023,108,1770071,1017
"WV",2023-04-15,15,NA,449,2023,97,1770071,968
"WV",2023-04-22,16,NA,462,2023,106,1770071,679
"WV",2023-04-29,17,NA,470,2023,112,1770071,571
"WV",2023-05-06,18,NA,457,2023,104,1770071,263
"WV",2023-05-13,19,NA,444,2023,107,1770071,194
"WV",2023-05-20,20,NA,449,2023,108,1770071,NA
"WV",2023-05-27,21,NA,465,2023,115,1770071,NA
"WV",2023-06-03,22,NA,415,2023,96,1770071,NA
"WV",2023-06-10,23,NA,424,2023,102,1770071,NA
"WV",2023-06-17,24,NA,436,2023,105,1770071,NA
"WV",2023-06-24,25,NA,405,2023,100,1770071,NA
"WV",2023-07-01,26,NA,435,2023,104,1770071,NA
"WV",2023-07-08,27,0,429,2023,103,1770071,NA
"WV",2023-07-15,28,0,476,2023,118,1770071,NA
"WV",2023-07-22,29,NA,458,2023,121,1770071,NA
"WV",2023-07-29,30,NA,413,2023,100,1770071,NA
"WV",2023-08-05,31,NA,416,2023,108,1770071,NA
"WV",2023-08-12,32,NA,469,2023,123,1770071,NA
"WV",2023-08-19,33,NA,439,2023,106,1770071,NA
"WV",2023-08-26,34,10,449,2023,113,1770071,NA
"WV",2023-09-02,35,NA,428,2023,108,1770071,NA
"WV",2023-09-09,36,15,445,2023,107,1770071,NA
"WV",2023-09-16,37,22,446,2023,106,1770071,NA
"WV",2023-09-23,38,15,436,2023,108,1770071,NA
"WV",2023-09-30,39,15,401,2023,98,1770071,NA
"WV",2023-10-07,40,NA,437,2023,101,1770071,NA
"WV",2023-10-14,41,13,452,2023,103,1770071,NA
"WV",2023-10-21,42,15,435,2023,101,1770071,NA
"WV",2023-10-28,43,11,442,2023,102,1770071,NA
"WV",2023-11-04,44,10,462,2023,104,1770071,NA
"WV",2023-11-11,45,13,472,2023,104,1770071,NA
"WV",2023-11-18,46,13,477,2023,112,1770071,NA
"WV",2023-11-25,47,15,440,2023,100,1770071,NA
"WV",2023-12-02,48,25,484,2023,114,1770071,NA
"WV",2023-12-09,49,17,513,2023,112,1770071,NA
"WV",2023-12-16,50,18,525,2023,112,1770071,NA
"WV",2023-12-23,51,19,521,2023,113,1770071,NA
"WV",2023-12-30,52,18,527,2023,116,1770071,NA
"WV",2024-01-06,1,25,484,2024,94,1770071,3132
"WV",2024-01-13,2,25,533,2024,102,1766107,NA
"WV",2024-01-20,3,20,517,2024,101,1766107,NA
"WV",2024-01-27,4,15,488,2024,103,1766107,NA
"WV",2024-02-03,5,13,487,2024,103,1766107,NA
"WV",2024-02-10,6,NA,473,2024,102,1766107,NA
"WV",2024-02-17,7,NA,485,2024,104,1766107,NA
"WV",2024-02-24,8,NA,498,2024,115,1766107,NA
"WV",2024-03-02,9,10,512,2024,113,1766107,NA
"WV",2024-03-09,10,NA,478,2024,106,1766107,NA
"WV",2024-03-16,11,NA,484,2024,106,1766107,NA
"WV",2024-03-23,12,10,459,2024,97,1766107,NA
"WV",2024-03-30,13,NA,468,2024,99,1766107,NA
"WV",2024-04-06,14,NA,428,2024,93,1766107,NA
"WV",2024-04-13,15,NA,456,2024,98,1766107,NA
"WV",2024-04-20,16,NA,444,2024,102,1766107,NA
"WV",2024-04-27,17,NA,451,2024,108,1766107,NA
"WV",2024-05-04,18,NA,435,2024,99,1766107,NA
"WV",2024-05-11,19,NA,450,2024,109,1766107,NA
"WV",2024-05-18,20,NA,442,2024,107,1766107,NA
"WV",2024-05-25,21,NA,490,2024,121,1766107,NA
"WV",2024-06-01,22,NA,434,2024,100,1766107,NA
"WV",2024-06-08,23,NA,436,2024,105,1766107,NA
"WV",2024-06-15,24,NA,433,2024,104,1766107,NA
"WV",2024-06-22,25,NA,448,2024,110,1766107,NA
"WV",2024-06-29,26,NA,455,2024,109,1766107,NA
"WV",2024-07-06,27,0,441,2024,106,1766107,NA
"WV",2024-07-13,28,NA,446,2024,111,1766107,NA
"WV",2024-07-20,29,NA,420,2024,111,1766107,NA
"WV",2024-07-27,30,NA,433,2024,104,1766107,NA
"WV",2024-08-03,31,NA,428,2024,111,1766107,NA
"WV",2024-08-10,32,NA,415,2024,109,1766107,NA
"WV",2024-08-17,33,NA,400,2024,97,1766107,NA
"WV",2024-08-24,34,12,454,2024,114,1766107,NA
"WV",2024-08-31,35,10,451,2024,113,1766107,NA
"WV",2024-09-07,36,12,411,2024,98,1766107,NA
"WV",2024-09-14,37,15,433,2024,103,1766107,NA
"WV",2024-09-21,38,24,446,2024,110,1766107,NA
"WV",2024-09-28,39,16,456,2024,111,1766107,NA
"WV",2024-10-05,40,12,419,2024,97,1766107,NA
"WV",2024-10-12,41,11,460,2024,105,1766107,NA
"WV",2024-10-19,42,NA,445,2024,103,1766107,NA
"WV",2024-10-26,43,NA,425,2024,98,1766107,NA
"WV",2024-11-02,44,NA,429,2024,97,1766107,NA
"WV",2024-11-09,45,NA,461,2024,102,1766107,NA
"WV",2024-11-16,46,NA,409,2024,96,1766107,NA
"WV",2024-11-23,47,NA,393,2024,90,1766107,NA
"WV",2024-11-30,48,NA,352,2024,83,1766107,NA
"WV",2024-12-07,49,NA,234,2024,51,1766107,NA
"WI",2020-01-11,2,0,1060,2020,96,5896700,NA
"WI",2020-01-18,3,0,1133,2020,99,5896700,NA
"WI",2020-01-25,4,NA,1086,2020,97,5896700,0
"WI",2020-02-01,5,0,1176,2020,105,5896700,0
"WI",2020-02-08,6,0,1056,2020,95,5896700,0
"WI",2020-02-15,7,0,1125,2020,104,5896700,0
"WI",2020-02-22,8,0,1162,2020,113,5896700,0
"WI",2020-02-29,9,0,1136,2020,109,5896700,0
"WI",2020-03-07,10,0,1116,2020,106,5896700,0
"WI",2020-03-14,11,0,1105,2020,105,5896700,3
"WI",2020-03-21,12,NA,1115,2020,104,5896700,108
"WI",2020-03-28,13,19,1146,2020,111,5896700,510
"WI",2020-04-04,14,77,1221,2020,116,5896700,935
"WI",2020-04-11,15,76,1171,2020,112,5896700,1154
"WI",2020-04-18,16,75,1152,2020,115,5896700,1011
"WI",2020-04-25,17,47,1026,2020,103,5896700,1124
"WI",2020-05-02,18,72,1162,2020,116,5896700,1675
"WI",2020-05-09,19,57,1080,2020,105,5896700,2380
"WI",2020-05-16,20,55,1022,2020,105,5896700,2003
"WI",2020-05-23,21,66,1078,2020,108,5896700,2508
"WI",2020-05-30,22,89,1139,2020,119,5896700,3053
"WI",2020-06-06,23,47,1043,2020,109,5896700,2935
"WI",2020-06-13,24,41,1026,2020,110,5896700,2194
"WI",2020-06-20,25,37,1085,2020,114,5896700,1861
"WI",2020-06-27,26,35,1034,2020,104,5896700,2309
"WI",2020-07-04,27,24,1066,2020,111,5896700,3438
"WI",2020-07-11,28,20,1049,2020,107,5896700,3952
"WI",2020-07-18,29,35,1039,2020,110,5896700,5574
"WI",2020-07-25,30,53,1101,2020,112,5896700,6122
"WI",2020-08-01,31,48,1057,2020,113,5896700,6202
"WI",2020-08-08,32,60,1099,2020,110,5896700,5890
"WI",2020-08-15,33,46,1126,2020,120,5896700,5329
"WI",2020-08-22,34,38,1061,2020,113,5896700,5224
"WI",2020-08-29,35,43,1082,2020,107,5896700,4768
"WI",2020-09-05,36,40,1039,2020,107,5896700,4871
"WI",2020-09-12,37,47,1066,2020,107,5896700,6208
"WI",2020-09-19,38,36,1140,2020,117,5896700,9374
"WI",2020-09-26,39,60,1102,2020,112,5896700,13217
"WI",2020-10-03,40,85,1157,2020,117,5896700,16343
"WI",2020-10-10,41,127,1163,2020,113,5896700,16425
"WI",2020-10-17,42,194,1244,2020,117,5896700,19880
"WI",2020-10-24,43,280,1387,2020,132,5896700,33637
"WI",2020-10-31,44,349,1454,2020,140,5896700,29343
"WI",2020-11-07,45,425,1601,2020,154,5896700,35727
"WI",2020-11-14,46,525,1716,2020,165,5896700,44062
"WI",2020-11-21,47,565,1657,2020,156,5896700,49316
"WI",2020-11-28,48,489,1636,2020,162,5896700,41777
"WI",2020-12-05,49,515,1652,2020,157,5896700,28488
"WI",2020-12-12,50,436,1569,2020,142,5896700,31250
"WI",2020-12-19,51,399,1500,2020,144,5896700,25982
"WI",2020-12-26,52,329,1404,2020,132,5896700,22282
"WI",2021-01-02,53,310,1403,2020,132,5896700,15782
"WI",2021-01-09,1,279,1378,2021,121,5879978,19773
"WI",2021-01-16,2,240,1258,2021,114,5879978,22021
"WI",2021-01-23,3,215,1276,2021,111,5879978,15101
"WI",2021-01-30,4,195,1192,2021,106,5879978,12482
"WI",2021-02-06,5,161,1157,2021,104,5879978,10154
"WI",2021-02-13,6,112,1144,2021,103,5879978,7500
"WI",2021-02-20,7,73,1126,2021,104,5879978,5937
"WI",2021-02-27,8,77,1104,2021,107,5879978,5066
"WI",2021-03-06,9,53,1075,2021,103,5879978,4828
"WI",2021-03-13,10,47,1055,2021,100,5879978,4064
"WI",2021-03-20,11,34,996,2021,95,5879978,3910
"WI",2021-03-27,12,37,1027,2021,95,5879978,4242
"WI",2021-04-03,13,42,981,2021,95,5879978,4737
"WI",2021-04-10,14,42,1062,2021,101,5879978,5600
"WI",2021-04-17,15,48,987,2021,94,5879978,6458
"WI",2021-04-24,16,45,1070,2021,106,5879978,5571
"WI",2021-05-01,17,50,1022,2021,102,5879978,5029
"WI",2021-05-08,18,39,1026,2021,102,5879978,4969
"WI",2021-05-15,19,42,1001,2021,97,5879978,3934
"WI",2021-05-22,20,40,1024,2021,105,5879978,3187
"WI",2021-05-29,21,28,1014,2021,102,5879978,2517
"WI",2021-06-05,22,30,1042,2021,109,5879978,1360
"WI",2021-06-12,23,20,1052,2021,110,5879978,1063
"WI",2021-06-19,24,12,1032,2021,111,5879978,679
"WI",2021-06-26,25,NA,947,2021,99,5879978,619
"WI",2021-07-03,26,19,1066,2021,108,5879978,585
"WI",2021-07-10,27,15,988,2021,103,5879978,603
"WI",2021-07-17,28,11,957,2021,98,5879978,1163
"WI",2021-07-24,29,10,1077,2021,114,5879978,1792
"WI",2021-07-31,30,23,1103,2021,112,5879978,3848
"WI",2021-08-07,31,34,1074,2021,115,5879978,7172
"WI",2021-08-14,32,46,1061,2021,106,5879978,8919
"WI",2021-08-21,33,74,1150,2021,122,5879978,9864
"WI",2021-08-28,34,111,1178,2021,125,5879978,11480
"WI",2021-09-04,35,120,1172,2021,116,5879978,13810
"WI",2021-09-11,36,135,1194,2021,123,5879978,12836
"WI",2021-09-18,37,168,1263,2021,127,5879978,15239
"WI",2021-09-25,38,146,1180,2021,121,5879978,22759
"WI",2021-10-02,39,175,1305,2021,133,5879978,20358
"WI",2021-10-09,40,180,1272,2021,129,5879978,20825
"WI",2021-10-16,41,175,1270,2021,124,5879978,18726
"WI",2021-10-23,42,156,1289,2021,122,5879978,15497
"WI",2021-10-30,43,170,1325,2021,126,5879978,14717
"WI",2021-11-06,44,165,1320,2021,127,5879978,15808
"WI",2021-11-13,45,169,1313,2021,126,5879978,20209
"WI",2021-11-20,46,212,1357,2021,131,5879978,23975
"WI",2021-11-27,47,238,1394,2021,131,5879978,26017
"WI",2021-12-04,48,275,1387,2021,137,5879978,23000
"WI",2021-12-11,49,301,1461,2021,139,5879978,25960
"WI",2021-12-18,50,322,1477,2021,134,5879978,31504
"WI",2021-12-25,51,298,1459,2021,140,5879978,28577
"WI",2022-01-01,52,304,1481,2021,139,5879978,31484
"WI",2022-01-08,1,331,1575,2022,138,5890543,52296
"WI",2022-01-15,2,364,1593,2022,144,5890543,96841
"WI",2022-01-22,3,355,1505,2022,131,5890543,162207
"WI",2022-01-29,4,320,1444,2022,129,5890543,70956
"WI",2022-02-05,5,234,1414,2022,127,5890543,40054
"WI",2022-02-12,6,178,1308,2022,118,5890543,22178
"WI",2022-02-19,7,132,1258,2022,116,5890543,12749
"WI",2022-02-26,8,101,1172,2022,114,5890543,7765
"WI",2022-03-05,9,66,1163,2022,112,5890543,4635
"WI",2022-03-12,10,64,1134,2022,107,5890543,3201
"WI",2022-03-19,11,41,1074,2022,102,5890543,2723
"WI",2022-03-26,12,30,1079,2022,100,5890543,2583
"WI",2022-04-02,13,39,1115,2022,108,5890543,2788
"WI",2022-04-09,14,16,1068,2022,102,5890543,3261
"WI",2022-04-16,15,18,1072,2022,102,5890543,5175
"WI",2022-04-23,16,28,1049,2022,104,5890543,5610
"WI",2022-04-30,17,13,1039,2022,104,5890543,8426
"WI",2022-05-07,18,25,1047,2022,104,5890543,10821
"WI",2022-05-14,19,25,1077,2022,104,5890543,15319
"WI",2022-05-21,20,43,1081,2022,111,5890543,16273
"WI",2022-05-28,21,43,1068,2022,107,5890543,14752
"WI",2022-06-04,22,34,1028,2022,108,5890543,12994
"WI",2022-06-11,23,32,1060,2022,111,5890543,14615
"WI",2022-06-18,24,32,1038,2022,111,5890543,11221
"WI",2022-06-25,25,31,1078,2022,113,5890543,10863
"WI",2022-07-02,26,28,1099,2022,111,5890543,10717
"WI",2022-07-09,27,36,989,2022,103,5890543,9336
"WI",2022-07-16,28,45,1087,2022,111,5890543,12231
"WI",2022-07-23,29,50,1105,2022,116,5890543,12679
"WI",2022-07-30,30,43,1056,2022,108,5890543,14069
"WI",2022-08-06,31,47,1047,2022,112,5890543,13543
"WI",2022-08-13,32,57,1110,2022,111,5890543,12506
"WI",2022-08-20,33,36,1023,2022,109,5890543,11611
"WI",2022-08-27,34,53,1053,2022,112,5890543,11464
"WI",2022-09-03,35,40,1073,2022,106,5890543,10176
"WI",2022-09-10,36,51,1047,2022,107,5890543,7668
"WI",2022-09-17,37,36,1060,2022,106,5890543,8869
"WI",2022-09-24,38,37,1109,2022,114,5890543,8408
